Gender,Branch,CGPA,Backlogs,SSC_Marks,HSC_Marks,Internships,Projects,Workshops/Certifications,TechnicalSkillScore,CodingPlatformScore,GitHubScore,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,InterviewRoundsCleared,CompanyTier,PlacementStatus,HasPortfolio,WillingToRelocate,PreferredRoleCategory,ExpectedCTC
1,6,8.5,1,80,76,2,3,2,75.8,55.5,6.2,90.0,4.6,1,1,4,0,1,1,0,7,8.2
1,2,7.9,1,75,75,0,1,0,43.7,30.4,0.7,87.0,4.5,0,1,3,2,1,0,1,2,4.8
1,7,7.7,1,56,71,0,0,2,28.4,18.9,0.3,72.8,4.5,0,0,4,1,1,0,2,7,3.4
1,0,8.5,0,76,85,1,3,2,70.5,69.1,7.0,90.0,4.8,1,1,3,1,1,1,1,5,8.5
1,4,6.6,0,60,65,1,3,0,36.6,34.4,5.6,86.0,4.4,0,0,0,0,0,0,1,5,4.4
1,9,7.4,0,79,77,2,1,0,36.4,33.0,2.0,86.7,3.7,0,1,0,0,0,1,1,8,5.2
0,4,7.4,1,69,85,1,3,0,43.0,37.7,7.3,83.0,3.8,0,1,0,0,0,1,1,0,5.9
1,1,8.1,0,59,69,2,1,2,49.3,38.5,2.3,72.0,4.1,1,0,0,0,0,1,1,2,5.4
1,4,8.9,0,72,86,2,3,2,87.1,68.5,7.4,90.0,4.8,1,1,2,2,1,1,2,6,11.0
0,5,8.5,0,84,83,1,3,2,64.7,46.7,7.6,83.0,4.4,1,1,4,1,1,0,1,8,6.1
0,0,7.7,0,69,64,1,3,0,46.3,40.3,6.7,76.0,4.5,1,0,4,1,1,0,1,4,5.7
1,7,7.7,0,73,88,0,3,1,50.9,43.0,4.4,78.8,4.7,1,1,0,1,0,0,1,5,6.4
1,2,6.5,1,55,70,1,1,0,20.0,23.8,3.8,81.0,3.9,0,1,0,0,0,0,2,8,3.3
1,6,7.5,2,63,65,2,3,2,62.9,45.2,6.8,80.6,3.9,0,1,1,1,0,1,0,2,5.6
1,6,8.4,1,79,66,2,3,1,69.6,56.3,7.5,90.0,4.8,1,1,3,2,1,1,0,2,8.4
0,0,6.5,0,55,84,1,1,0,20.0,12.9,2.0,84.0,4.5,1,1,0,0,0,0,1,6,2.1
0,8,6.5,1,67,68,0,2,1,20.0,15.8,1.6,66.3,4.1,0,0,0,0,0,1,2,2,3.1
1,2,6.8,1,55,67,1,2,0,25.9,21.9,5.4,74.0,4.3,0,1,0,0,0,0,1,4,2.0
0,2,8.0,0,76,70,1,1,2,49.3,40.1,2.6,81.0,3.8,1,1,1,3,1,0,1,6,5.8
1,5,8.4,0,85,88,1,3,0,64.6,47.1,7.3,81.0,4.8,1,1,4,1,1,1,1,8,7.9
1,11,7.6,0,84,67,1,3,1,66.0,45.4,6.3,81.2,4.3,1,1,0,0,0,0,1,8,6.6
1,3,8.2,0,73,65,2,3,1,65.2,57.0,4.6,70.0,3.8,0,0,0,0,0,1,2,8,9.1
1,1,6.9,1,63,64,0,2,0,20.0,25.7,5.7,79.0,4.1,0,1,0,0,0,0,1,7,3.5
0,1,7.6,0,71,72,0,1,0,30.5,14.0,2.3,82.0,4.3,0,1,0,0,0,0,1,5,5.7
1,6,7.5,2,55,72,0,2,0,33.1,16.8,3.8,73.1,3.9,0,1,1,2,1,0,2,9,3.2
0,4,7.5,0,66,67,0,1,0,26.9,16.1,1.5,81.0,4.4,0,0,0,0,0,0,1,1,4.6
0,2,8.2,0,77,83,2,3,2,68.7,56.7,5.2,86.0,4.8,1,1,2,3,1,1,1,8,7.8
1,1,7.8,1,56,72,1,1,0,27.0,28.1,4.7,68.0,4.3,1,1,0,0,0,0,1,3,5.9
0,4,8.8,0,71,84,2,3,2,78.0,45.9,7.2,90.0,4.8,1,1,2,3,1,1,0,4,8.2
1,2,8.0,0,57,87,0,2,1,52.2,44.1,5.7,74.0,4.1,1,1,3,2,1,1,2,5,6.4
0,6,8.8,0,74,85,1,3,2,62.4,56.6,7.5,89.0,4.7,1,1,4,1,1,1,2,2,8.3
1,3,8.4,0,75,84,1,1,2,41.6,45.5,3.6,85.0,4.8,1,1,2,2,1,0,1,6,6.4
0,9,7.7,0,71,66,2,2,2,47.7,15.7,4.8,74.3,4.8,1,1,0,0,0,0,2,8,5.6
0,8,8.2,0,73,68,0,3,2,68.4,39.1,7.2,78.9,4.0,1,1,0,0,0,1,0,8,8.6
1,3,8.3,0,81,86,1,3,3,58.1,33.3,8.8,86.0,4.8,1,1,2,2,1,1,0,9,6.4
1,4,7.3,0,69,73,0,1,2,20.0,37.9,1.8,74.0,4.0,0,0,0,0,0,0,0,1,3.3
1,1,6.5,0,55,59,1,1,1,20.0,22.8,1.3,73.0,4.5,0,0,0,0,0,0,2,8,3.7
1,10,8.8,0,81,67,0,0,1,55.4,38.4,2.7,87.4,4.2,1,1,0,0,0,0,0,1,8.7
1,7,8.5,0,73,83,1,2,1,47.0,45.0,0.3,88.8,4.5,1,1,3,1,1,0,0,0,6.9
0,1,7.2,1,74,82,2,3,0,44.4,47.4,5.8,76.0,4.3,1,1,0,0,0,1,0,8,6.8
1,6,8.2,1,65,88,0,3,1,56.7,36.9,9.1,90.0,4.8,1,1,3,1,1,1,1,2,7.4
0,5,8.1,0,79,88,2,3,2,62.3,61.4,9.4,90.0,4.8,1,0,1,3,1,1,1,1,6.8
1,2,8.4,0,59,65,1,1,0,54.2,50.6,3.7,75.0,3.7,1,0,0,0,0,0,0,4,6.6
1,11,7.8,0,60,63,0,3,1,52.2,42.5,6.2,82.3,4.5,0,1,3,2,1,0,2,4,4.9
1,2,7.5,0,80,60,0,1,1,41.2,44.2,3.2,67.0,4.4,0,1,0,0,0,1,2,0,5.1
1,5,6.6,0,80,71,1,2,0,21.3,24.5,5.8,87.0,4.6,0,1,0,0,0,0,1,8,2.4
1,4,7.2,0,55,58,1,1,0,22.9,16.3,0.5,70.0,3.7,0,0,0,0,0,0,2,3,3.3
1,8,8.4,0,73,81,2,2,2,60.7,57.1,7.6,89.9,4.8,1,1,4,1,1,1,2,8,8.6
1,4,8.3,0,76,83,2,3,2,66.1,59.3,6.1,90.0,4.8,1,1,4,1,1,0,2,6,8.0
0,11,8.2,0,62,67,1,1,0,49.4,37.8,2.0,73.4,4.6,1,0,0,1,0,0,0,6,7.2
1,8,7.4,1,59,62,0,2,1,28.9,15.5,3.1,68.4,4.2,0,1,0,0,0,0,2,8,4.7
1,2,7.8,0,60,67,1,1,2,35.3,38.3,2.2,85.0,3.8,0,1,0,0,0,0,1,8,6.6
1,4,8.3,0,84,88,2,3,2,82.7,57.7,5.2,90.0,4.8,1,1,2,2,1,1,0,1,6.6
1,0,8.2,0,83,82,2,3,2,64.4,55.4,4.3,90.0,4.8,1,0,2,3,1,1,2,5,7.2
1,0,8.5,0,76,86,2,2,2,57.9,60.5,5.2,88.0,4.8,1,1,4,1,1,0,1,5,8.1
1,11,8.4,0,77,61,2,1,0,67.3,57.8,3.2,72.5,4.7,1,1,4,3,1,1,2,9,7.7
1,7,8.5,0,72,82,1,2,2,63.9,52.2,3.8,87.6,4.8,1,0,0,0,0,0,1,7,8.3
1,6,8.1,0,90,83,2,3,3,64.0,39.7,8.4,90.0,4.8,1,1,2,1,1,1,1,9,5.6
1,4,8.0,0,71,85,2,3,2,67.3,37.2,8.1,87.0,4.5,1,1,4,1,1,1,0,0,6.3
1,2,8.4,0,79,80,0,3,2,63.5,72.5,6.8,87.0,4.0,1,0,3,2,1,1,2,2,9.7
1,1,7.9,0,82,81,2,3,2,59.7,43.9,6.9,90.0,4.6,1,1,2,2,1,1,0,8,6.6
0,0,7.6,0,77,69,0,1,2,34.8,49.4,3.0,83.0,4.7,0,1,4,1,1,0,2,1,6.7
0,6,7.8,0,81,63,1,1,2,51.2,43.3,5.7,90.0,4.5,1,1,2,3,1,0,2,2,7.2
0,9,6.7,1,65,69,1,1,1,20.0,28.4,2.1,75.8,4.6,0,0,1,0,0,0,0,5,2.2
1,10,7.6,0,63,71,0,1,3,31.8,32.8,2.4,65.4,3.2,0,1,1,1,0,0,1,1,5.2
0,3,6.6,2,74,84,1,3,2,23.8,7.9,6.2,76.0,4.5,1,1,1,3,1,1,2,7,3.3
0,2,8.1,2,88,86,0,3,0,54.9,49.2,8.5,88.0,4.7,1,0,4,1,1,0,2,7,6.0
1,2,6.6,0,83,65,0,1,1,20.0,12.9,1.2,72.0,3.4,0,0,0,0,0,0,0,4,2.0
1,2,7.5,0,63,65,1,1,1,35.3,35.4,1.8,74.0,3.9,0,0,0,0,0,0,0,8,5.9
1,2,8.2,0,75,69,1,1,2,50.7,56.9,4.3,82.0,4.6,1,0,2,2,1,0,0,8,8.5
0,0,8.3,0,61,63,1,2,0,58.9,35.6,3.6,72.0,4.2,0,1,0,0,0,1,2,2,8.1
0,0,7.1,0,61,85,1,3,2,46.1,47.3,8.0,86.0,4.8,1,1,0,0,0,0,0,3,6.5
1,1,7.5,1,70,80,2,3,2,55.6,35.6,6.7,79.0,4.4,1,1,1,3,1,1,0,9,5.7
0,1,7.7,0,65,59,1,2,0,48.4,42.4,4.2,81.0,3.8,1,1,0,0,0,1,1,7,7.1
0,9,8.5,1,82,87,2,3,0,67.6,58.3,7.2,82.8,4.7,1,1,2,1,1,1,2,6,7.5
1,6,8.4,0,76,87,0,3,3,58.6,47.4,4.2,84.1,4.4,1,1,4,1,1,0,1,2,7.6
1,9,8.3,1,81,67,0,2,2,50.6,29.5,4.7,81.8,4.4,0,1,1,0,0,1,2,8,5.7
1,11,8.3,0,79,86,2,2,2,80.0,79.9,8.4,89.9,4.8,1,1,2,2,1,1,0,3,10.0
1,11,8.4,0,82,86,0,3,2,75.7,50.2,6.5,90.0,4.8,1,1,2,2,1,1,1,7,8.2
0,0,8.1,0,75,88,2,1,0,52.8,41.3,2.6,87.0,4.0,1,1,0,0,0,0,1,4,6.8
1,3,7.4,0,58,73,1,1,0,22.8,16.5,1.9,89.0,4.4,0,1,0,0,0,1,2,9,2.3
0,8,6.5,0,56,69,0,2,2,20.0,5.7,1.3,71.2,3.4,0,0,0,0,0,0,2,9,2.5
0,5,8.2,0,77,80,1,3,2,66.6,68.4,8.0,88.0,4.8,1,1,0,0,0,1,0,8,10.0
0,0,7.8,1,59,71,0,3,0,38.0,35.2,4.7,84.0,3.8,1,1,0,0,0,0,1,5,5.3
1,2,8.5,0,60,71,2,3,1,78.7,62.8,7.0,70.0,3.9,1,1,0,0,0,1,0,2,8.9
1,0,8.7,0,90,86,2,3,2,81.7,69.8,6.1,90.0,4.8,1,1,2,2,1,1,1,4,9.5
1,5,7.9,0,68,83,0,3,2,61.3,36.8,7.1,90.0,4.8,1,1,3,2,1,1,2,8,6.3
1,7,6.5,2,55,72,1,1,1,25.2,14.6,3.6,70.9,3.9,0,1,0,0,0,1,1,6,3.3
1,4,7.7,0,77,81,1,3,0,55.7,37.9,7.2,90.0,4.0,1,1,0,0,0,0,2,0,6.0
1,6,6.8,0,60,66,0,3,0,25.3,39.0,6.8,84.4,4.3,1,1,2,2,1,1,0,2,2.1
0,6,7.6,0,78,64,1,1,0,23.7,21.5,0.6,71.8,4.6,0,1,2,1,1,0,2,4,5.6
1,2,7.5,0,68,64,0,2,0,36.5,24.4,4.0,82.0,4.8,1,1,3,2,1,0,2,8,4.6
0,3,6.5,1,55,65,1,1,0,20.0,14.3,1.2,71.0,3.6,0,0,0,0,0,1,1,8,2.0
0,2,7.5,0,55,74,1,2,0,41.1,38.0,4.8,77.0,4.3,0,0,0,0,0,0,0,1,4.9
1,2,7.8,0,55,70,0,1,1,34.6,35.9,2.6,77.0,4.1,1,1,0,0,0,0,2,1,6.0
1,8,7.7,1,71,65,1,2,3,24.5,24.1,3.2,76.6,4.7,1,0,0,0,0,0,2,1,4.6
0,7,8.0,0,82,82,0,0,3,41.5,35.3,2.1,90.0,4.8,1,1,2,3,1,0,1,9,5.2
0,8,8.3,0,78,84,1,0,0,39.8,17.8,2.5,77.0,3.8,1,1,0,1,0,0,2,8,7.0
1,7,7.4,0,55,65,1,0,0,36.7,19.3,1.5,74.1,3.3,0,0,0,0,0,0,2,2,4.9
1,4,8.3,0,76,87,2,3,2,76.7,59.2,6.3,80.0,4.2,1,1,3,2,1,0,1,0,8.0
0,4,7.3,0,55,72,2,2,1,47.5,43.3,4.1,76.0,3.8,0,1,2,2,1,0,1,3,5.0
1,2,7.6,1,55,84,1,1,1,33.6,30.2,2.5,89.0,4.8,1,1,2,2,1,0,1,5,5.0
0,4,8.3,0,75,67,0,3,1,57.0,40.1,8.1,80.0,4.8,1,1,2,3,1,1,1,0,6.9
1,6,7.5,0,55,64,1,2,2,38.8,25.8,0.8,61.6,4.1,0,0,0,0,0,0,2,6,5.0
1,4,7.5,0,71,84,1,2,1,37.6,51.3,4.6,85.0,4.1,0,1,0,0,0,0,2,2,5.8
1,6,8.8,0,86,82,2,2,3,87.7,63.3,7.6,90.0,4.8,1,1,2,3,1,1,0,4,9.3
1,3,8.5,0,71,84,2,3,2,75.7,69.3,6.7,90.0,4.6,1,1,4,1,1,0,1,9,9.4
1,4,7.6,0,76,82,2,2,2,37.6,43.0,5.0,79.0,4.8,1,1,2,2,1,0,1,5,4.2
1,10,8.2,0,68,67,2,3,2,68.3,42.5,7.8,76.1,4.5,1,1,1,0,0,1,1,8,7.9
1,11,7.9,0,63,59,0,1,0,42.3,24.8,1.3,60.4,3.4,0,0,1,0,0,0,2,8,5.1
1,2,7.4,1,77,71,1,2,1,33.9,17.1,2.4,76.0,4.3,0,1,0,0,0,0,1,4,2.9
1,0,8.6,0,71,83,2,3,1,80.5,56.5,6.2,88.0,4.8,1,1,3,2,1,1,1,5,9.2
1,11,6.8,0,67,61,1,1,1,23.8,30.6,2.2,60.0,3.9,0,0,0,0,0,0,1,3,4.3
1,10,7.8,1,55,72,0,1,0,25.6,29.1,1.1,76.9,3.4,0,1,3,1,1,0,2,1,5.4
0,0,6.5,0,76,77,2,3,1,35.2,41.5,8.3,76.0,4.3,1,0,0,0,0,0,1,0,2.2
1,4,7.9,1,81,79,1,3,0,57.9,51.0,7.2,90.0,4.6,1,1,2,3,1,0,1,7,6.2
1,3,7.8,0,80,78,2,3,0,64.7,50.8,7.0,90.0,4.7,1,1,3,2,1,0,2,7,7.5
1,5,6.7,0,55,63,1,1,1,20.0,31.6,1.7,83.0,4.3,0,0,0,0,0,0,2,1,4.2
1,3,8.3,0,83,66,1,3,1,60.7,55.2,5.5,73.0,4.5,1,1,4,1,1,0,2,8,7.7
0,5,7.7,1,57,69,1,2,0,51.6,29.7,2.5,82.0,4.4,0,1,1,3,1,1,1,8,5.8
1,8,6.5,1,55,72,0,2,2,20.0,9.6,1.9,70.6,3.9,0,1,0,1,0,1,1,8,2.0
1,2,8.0,0,63,68,2,2,1,66.7,61.1,6.7,82.0,3.9,1,1,0,0,0,0,1,9,9.1
1,7,8.0,0,90,84,0,3,2,51.5,50.1,7.6,86.7,4.8,1,1,2,3,1,0,1,4,7.8
1,0,7.7,0,57,71,1,1,1,37.3,35.2,2.6,70.0,4.1,0,0,0,0,0,1,0,2,6.1
1,0,6.6,2,55,69,0,1,0,20.0,14.4,1.8,67.0,3.3,0,1,0,0,0,0,1,8,2.5
1,10,7.1,1,70,67,0,2,0,26.7,32.7,5.5,88.4,4.1,1,0,0,1,0,0,1,5,4.7
0,8,8.2,0,71,86,1,3,1,65.5,56.9,5.3,90.0,4.8,1,1,0,1,0,0,2,2,8.4
0,6,8.6,1,67,78,2,3,2,80.6,65.1,6.7,83.3,4.8,0,1,3,0,1,1,2,1,8.6
0,6,7.7,1,81,67,1,1,3,42.4,38.3,4.0,75.5,4.2,0,1,0,0,0,0,0,9,7.7
1,7,7.6,0,71,63,0,0,1,35.5,16.3,4.1,73.0,3.9,0,0,2,3,1,0,1,6,3.7
0,5,7.7,0,55,63,1,2,0,40.7,28.9,4.9,73.0,4.8,1,1,1,3,1,0,1,8,4.9
1,2,6.5,1,74,76,1,3,1,30.1,25.7,7.0,76.0,4.6,1,1,1,3,1,0,1,8,2.1
1,3,7.6,1,55,57,1,1,0,34.7,44.1,0.9,88.0,4.2,1,1,3,1,1,0,0,6,4.6
1,0,7.6,2,74,82,1,2,1,45.2,37.8,4.5,76.0,4.3,1,1,2,2,1,1,2,1,4.5
0,3,7.2,0,75,75,1,2,2,37.4,38.3,5.2,75.0,4.3,0,1,0,0,0,0,2,8,5.2
1,2,7.5,1,58,67,1,1,1,24.0,16.3,2.0,80.0,3.8,0,0,0,0,0,0,2,8,3.4
1,2,6.5,2,59,57,2,2,0,28.0,24.7,4.9,77.0,3.8,0,0,2,3,1,0,1,1,3.3
1,0,8.5,0,87,88,1,3,2,70.1,48.7,7.4,88.0,4.2,1,1,4,1,1,1,2,0,9.2
1,6,7.5,1,68,73,0,2,1,45.7,39.7,4.5,86.3,4.7,0,0,1,0,0,0,1,2,6.9
1,6,8.3,0,72,81,0,2,1,74.9,54.7,8.7,83.6,4.4,1,1,3,2,1,1,1,7,8.0
1,3,7.5,0,60,65,1,1,0,25.4,22.6,1.6,71.0,3.6,0,0,0,0,0,0,0,8,4.1
0,2,6.5,1,65,69,0,1,0,20.0,14.0,1.8,82.0,4.4,0,0,0,0,0,0,0,8,2.0
1,0,7.5,0,55,60,1,1,0,28.1,17.9,3.6,68.0,4.1,0,0,0,0,0,0,0,5,4.5
0,0,7.7,0,87,88,2,3,2,57.7,60.0,6.1,90.0,4.8,1,1,4,1,1,0,2,0,7.2
0,4,7.9,0,60,84,1,3,3,55.8,39.8,8.8,81.0,4.5,1,1,3,2,1,1,1,1,6.0
0,10,8.6,0,82,88,2,3,2,73.4,71.3,5.9,90.0,4.8,1,1,3,3,1,0,2,2,8.2
0,8,6.5,2,62,65,0,1,0,20.0,12.1,0.0,70.3,4.5,0,0,0,0,0,0,1,2,3.6
0,5,7.6,0,58,72,1,2,0,47.9,31.9,4.7,73.0,4.2,1,1,0,0,0,1,0,8,5.6
1,10,7.0,0,77,69,1,3,2,31.2,20.2,7.3,88.0,4.8,1,1,1,3,1,1,1,8,2.4
1,10,7.6,0,74,68,1,1,0,31.0,40.9,1.3,80.1,4.1,0,1,0,0,0,0,0,8,5.1
1,4,8.7,0,77,83,2,3,2,70.5,45.8,9.3,83.0,4.0,1,1,3,2,1,1,2,7,7.4
0,5,8.0,0,88,79,2,3,2,67.3,46.8,7.0,90.0,4.1,1,0,0,0,0,0,0,8,8.3
1,5,9.1,0,55,62,1,1,0,66.6,59.5,1.2,75.0,3.8,0,0,3,2,1,1,1,1,9.1
1,6,8.6,0,71,67,1,2,1,72.0,44.1,4.8,90.0,4.2,0,1,4,0,1,0,1,0,8.8
0,4,7.5,0,55,75,1,1,1,32.3,38.9,2.5,69.0,4.1,0,0,0,0,0,0,2,9,5.1
0,2,8.0,0,71,82,1,3,2,59.2,47.0,6.2,90.0,4.8,1,1,0,0,0,0,1,7,7.6
1,0,8.1,0,67,84,0,3,2,54.5,40.8,7.2,87.0,4.2,1,1,4,1,1,1,0,2,6.7
1,6,6.8,0,60,82,0,1,1,27.5,33.5,3.5,81.1,4.2,1,1,1,0,0,0,2,2,4.5
1,6,8.8,0,72,84,2,3,1,76.4,64.4,7.7,84.6,4.8,1,1,4,0,1,1,0,9,10.2
1,7,7.5,1,57,61,0,3,0,41.3,24.5,4.1,85.5,4.4,0,1,3,3,1,0,1,8,4.6
1,4,7.5,0,56,66,1,1,1,34.1,23.1,2.1,88.0,4.8,0,1,2,2,1,0,1,4,3.4
1,4,7.6,0,55,83,1,3,1,48.8,36.0,6.5,80.0,4.3,0,1,0,0,0,1,0,5,5.6
1,3,6.5,2,60,74,1,1,0,23.4,28.1,1.0,85.0,3.7,0,0,0,0,0,1,1,7,3.3
1,0,7.0,0,55,82,1,2,2,21.2,19.9,5.8,90.0,4.5,1,1,2,3,1,0,0,5,2.7
1,0,7.3,1,56,71,1,2,0,29.1,30.9,6.0,83.0,4.5,1,1,1,3,1,0,1,3,3.6
1,4,7.6,0,59,65,1,1,0,37.4,28.7,2.3,69.0,4.0,0,1,0,0,0,1,1,3,5.6
0,4,7.5,0,57,72,1,1,0,34.8,33.2,0.0,72.0,4.2,0,0,0,0,0,0,1,0,4.8
0,7,7.7,0,84,81,0,3,2,43.5,28.6,7.5,80.5,4.6,1,1,0,0,0,1,0,7,5.8
0,1,6.9,0,66,69,1,1,0,22.2,31.8,3.4,78.0,4.2,1,1,2,3,1,0,1,9,3.7
1,7,8.2,0,73,83,1,1,2,53.8,54.6,6.3,82.0,4.2,1,1,3,2,1,1,2,6,5.4
0,3,6.8,0,74,72,0,3,1,29.1,30.4,8.4,82.0,4.2,1,1,0,0,0,1,2,7,3.7
1,5,8.8,0,74,86,2,3,2,78.9,54.0,6.2,90.0,4.7,1,1,2,2,1,1,2,1,9.1
1,2,7.6,0,58,71,1,1,0,27.8,25.0,1.2,74.0,4.3,0,0,0,0,0,0,1,0,4.9
1,7,7.6,0,60,87,1,0,3,40.0,20.9,1.5,87.8,4.3,0,1,2,2,1,0,1,7,2.1
1,5,6.5,0,60,64,1,1,1,20.0,28.2,1.5,62.0,4.1,0,1,0,0,0,0,1,6,3.4
1,4,7.6,0,56,67,1,1,1,26.5,15.7,2.2,66.0,3.8,0,0,0,0,0,0,2,9,4.9
1,8,7.6,1,55,70,1,0,2,35.4,48.0,1.9,74.8,4.1,0,0,0,0,0,0,1,8,6.4
0,0,8.5,0,74,82,1,2,0,67.8,52.3,5.9,89.0,4.8,1,1,4,1,1,0,2,8,7.7
0,6,8.3,0,75,84,0,3,0,57.5,46.6,6.1,90.0,4.8,1,1,4,3,1,0,1,4,6.3
1,10,7.9,0,55,71,1,1,1,34.8,36.7,2.6,76.9,4.1,1,1,0,0,0,0,1,5,6.2
0,3,7.6,0,55,66,1,1,2,31.4,35.8,1.1,74.0,4.3,0,1,2,2,1,1,2,2,5.3
1,6,8.3,0,83,85,1,1,0,57.6,33.3,1.1,90.0,4.7,1,1,1,2,1,0,0,1,6.7
0,3,7.8,0,90,83,2,3,2,57.6,48.3,6.6,83.0,4.5,1,0,0,0,0,0,2,8,6.9
0,0,8.4,0,83,87,1,3,1,62.7,38.7,7.1,79.0,4.1,0,1,3,2,1,0,1,7,7.8
0,3,6.7,0,55,82,1,2,0,31.0,32.8,4.9,90.0,4.7,1,1,1,3,1,0,2,7,2.8
1,4,8.0,0,75,73,1,2,2,47.3,42.2,4.7,82.0,4.7,1,1,3,2,1,0,1,9,6.6
0,0,6.5,1,81,66,1,1,1,20.0,30.4,0.6,83.0,4.1,0,1,4,1,1,0,0,3,3.7
0,3,6.5,0,59,77,0,2,2,20.0,14.7,6.0,78.0,4.2,0,1,0,0,0,0,2,2,2.0
1,0,8.3,0,55,67,1,3,1,60.6,50.6,5.6,72.0,4.3,1,1,0,0,0,0,1,9,9.0
1,0,8.4,0,76,86,1,3,3,59.8,63.9,4.8,90.0,4.8,1,1,3,2,1,0,1,1,8.4
0,5,6.5,0,64,69,1,1,0,20.0,12.2,1.2,74.0,3.5,0,1,0,0,0,0,0,5,2.4
1,2,8.3,0,63,66,0,1,0,51.9,37.6,1.5,90.0,4.1,0,0,0,0,0,0,2,8,7.7
0,0,7.8,0,55,65,1,1,2,41.0,32.8,1.3,79.0,4.7,0,0,0,0,0,0,2,1,5.9
1,2,8.3,0,55,63,1,2,1,63.2,58.9,6.1,81.0,4.0,1,1,0,0,0,1,0,8,7.6
0,2,6.6,1,62,58,0,2,1,20.0,0.5,3.1,70.0,3.2,0,1,0,0,0,0,2,8,2.5
0,0,8.6,0,68,82,1,1,2,40.0,21.5,1.9,75.0,4.5,1,1,0,0,0,0,2,5,7.1
1,6,7.7,0,79,81,2,2,0,51.7,36.0,7.2,73.6,4.3,1,1,4,1,1,0,0,5,7.0
0,2,7.9,0,58,65,1,2,0,48.3,39.8,3.5,73.0,4.3,0,1,0,0,0,1,2,8,6.8
0,0,6.5,2,62,69,0,1,1,20.0,12.5,1.9,68.0,3.5,0,1,0,0,0,0,0,4,2.4
0,7,7.2,0,66,75,2,1,0,30.1,28.1,0.8,81.4,4.2,0,0,0,1,0,0,2,0,5.4
1,11,6.5,0,70,84,2,3,2,30.4,30.2,7.3,88.0,4.8,1,1,2,1,1,0,1,0,2.5
0,2,8.7,0,71,69,1,1,0,51.5,40.5,4.1,85.0,3.8,1,1,0,0,0,1,2,0,6.3
0,8,7.6,0,68,64,1,3,1,44.2,36.0,7.1,74.7,4.3,1,1,2,3,1,1,1,8,6.7
1,3,6.5,0,55,59,1,2,0,21.9,29.5,5.0,76.0,4.4,0,0,0,0,0,0,1,8,3.9
1,4,6.5,1,63,69,0,1,0,20.0,23.3,1.3,86.0,4.5,0,0,0,0,0,0,2,2,2.9
0,0,7.4,0,84,76,1,3,3,44.6,39.7,5.6,84.0,4.6,1,1,1,3,1,0,2,1,5.3
1,2,7.5,0,60,69,2,2,1,50.6,37.9,3.6,71.0,3.8,0,1,0,0,0,0,1,8,6.4
1,1,6.8,0,71,70,1,1,2,20.0,30.6,3.6,77.0,4.1,0,1,0,0,0,0,1,4,3.9
1,4,8.4,0,85,88,2,3,2,65.4,57.9,10.0,90.0,4.8,1,1,2,2,1,1,2,1,8.2
0,9,6.6,1,78,63,1,3,3,34.7,29.7,7.0,74.5,4.7,1,0,0,0,0,0,0,8,2.8
1,5,6.5,0,67,71,0,1,0,20.0,16.9,2.8,61.0,3.7,0,0,0,0,0,0,0,8,3.1
1,6,7.8,0,55,81,2,1,0,44.0,32.1,2.7,84.3,3.7,0,1,3,3,1,0,0,0,5.6
0,6,8.4,0,77,88,1,2,1,79.5,52.3,7.6,90.0,4.8,1,1,4,0,1,0,0,2,7.2
0,1,8.0,0,69,86,2,3,2,62.4,65.3,5.3,90.0,4.8,1,1,3,2,1,1,2,7,8.6
1,2,7.6,0,73,79,1,3,1,56.5,46.5,5.9,77.0,4.6,1,1,0,0,0,0,1,9,7.4
1,1,6.7,2,55,71,0,1,1,20.0,11.4,0.5,75.0,3.2,0,0,0,0,0,0,1,3,3.3
1,6,8.3,1,55,68,0,3,1,64.2,55.0,6.0,73.6,4.3,1,1,1,0,0,1,0,1,8.6
1,7,7.8,1,74,79,0,3,1,52.0,36.4,7.1,81.4,4.4,0,0,3,1,1,0,2,7,3.8
0,5,8.1,0,77,82,1,2,2,47.4,41.0,3.9,83.0,4.5,0,1,0,0,0,0,0,8,7.7
1,5,7.7,0,75,82,0,1,1,29.2,25.6,3.3,87.0,3.9,1,0,0,0,0,0,0,1,5.3
0,0,7.6,0,73,84,1,3,2,50.8,50.3,7.6,90.0,4.0,1,1,0,0,0,0,2,2,5.7
1,3,7.5,0,64,68,1,1,1,30.4,22.7,1.1,84.0,4.4,1,1,3,1,1,0,0,8,3.1
1,0,6.6,0,58,64,1,1,0,20.0,6.4,3.6,72.0,4.1,1,0,2,3,1,0,2,1,2.0
1,2,7.8,0,82,75,0,1,1,32.4,24.0,3.6,79.0,4.7,1,1,3,2,1,0,1,8,4.7
0,2,8.8,0,75,84,1,3,0,76.3,51.3,7.7,76.0,4.7,1,1,4,1,1,1,2,2,8.2
1,1,6.5,0,64,85,1,1,2,20.0,11.1,4.1,71.0,4.1,1,1,0,0,0,1,0,5,2.4
0,5,7.2,0,72,70,2,2,2,45.1,29.3,4.1,87.0,4.4,1,1,3,2,1,1,1,8,3.2
0,9,8.2,1,79,82,1,3,1,76.0,53.0,6.8,81.1,4.7,1,1,2,3,1,0,1,3,8.8
0,1,6.5,0,55,69,1,1,0,20.0,29.7,1.6,79.0,4.4,0,1,0,0,0,0,1,3,3.6
1,0,8.3,0,56,83,1,1,3,41.5,31.0,2.5,76.0,4.2,0,1,0,0,0,0,2,1,7.0
