StudentID,Gender,Branch,CGPA,Backlogs,SSC_Marks,HSC_Marks,Internships,Projects,Workshops/Certifications,TechnicalSkillScore,CodingPlatformScore,GitHubScore,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,InterviewRoundsCleared,CompanyTier,PlacementStatus
6876,Male,EEE,7.4,0,58,68,0,2,0,44.4,38.4,5.0,65,4.4,No,Yes,0,None,NotPlaced
6877,Male,CSE,6.5,1,61,59,1,1,0,20.0,14.8,2.1,79,4.2,No,Yes,0,None,NotPlaced
6878,Male,IT,7.9,0,55,62,0,1,0,30.0,37.5,2.1,64,3.6,No,No,0,None,NotPlaced
6879,Female,IT,6.5,1,68,66,1,2,0,21.3,19.8,4.3,70,4.0,No,Yes,0,None,NotPlaced
6880,Male,IT,7.3,0,55,70,0,3,0,41.2,26.8,6.1,70,4.3,No,No,2,Tier3,Placed
6881,Female,ECE,8.0,0,76,70,1,1,2,49.3,40.1,2.6,81,3.8,Yes,Yes,1,Tier3,Placed
6882,Male,EEE,8.4,0,55,87,2,3,1,71.0,59.5,6.5,78,4.8,Yes,Yes,0,None,NotPlaced
6883,Male,EEE,7.5,0,64,70,1,1,2,31.0,51.1,1.6,80,4.5,No,No,0,None,NotPlaced
6884,Male,ECE,8.3,0,78,84,2,3,3,63.1,35.2,8.2,88,4.8,Yes,Yes,2,Tier2,Placed
6885,Female,ECE,7.4,0,55,68,1,1,0,33.7,20.7,0.4,75,4.3,No,No,0,None,NotPlaced
6886,Female,ECE,6.9,1,55,67,1,1,1,37.7,44.3,2.5,83,4.6,Yes,No,2,Tier3,Placed
6887,Male,Civil,7.5,0,74,66,0,2,0,34.9,20.1,4.7,86,4.2,Yes,Yes,2,Tier2,Placed
6888,Male,ECE,7.7,0,55,60,1,1,1,39.3,33.8,1.8,69,4.5,No,Yes,0,None,NotPlaced
6889,Male,CSE,7.6,0,59,75,1,1,1,32.3,25.9,2.3,80,3.6,No,Yes,0,None,NotPlaced
6890,Male,CSE,8.2,0,78,82,2,3,2,61.6,45.6,5.7,85,4.8,Yes,No,1,Tier3,Placed
6891,Male,ECE,7.9,0,55,65,0,1,0,38.2,31.5,3.0,68,4.1,No,Yes,0,None,NotPlaced
6892,Female,ECE,6.6,2,61,68,1,1,1,20.0,17.5,2.9,69,4.5,No,Yes,0,None,NotPlaced
6893,Female,CSE,7.2,0,55,69,1,2,0,23.1,31.0,4.7,71,3.2,No,No,0,None,NotPlaced
6894,Male,Mechanical,6.5,1,55,83,0,2,0,24.1,35.1,4.8,85,4.8,Yes,Yes,2,Tier3,Placed
6895,Male,EEE,7.3,0,73,80,2,3,1,52.1,47.7,5.3,87,4.8,No,Yes,1,Tier3,Placed
6896,Female,ECE,8.7,0,74,74,1,3,2,73.4,56.8,6.7,81,4.7,Yes,Yes,4,Tier1,Placed
6897,Female,CSE,7.7,0,82,73,1,3,3,50.9,45.8,7.1,90,4.8,Yes,Yes,0,None,NotPlaced
6898,Male,IT,8.0,0,70,79,0,3,2,56.0,52.8,7.7,80,4.1,Yes,Yes,2,Tier2,Placed
6899,Male,Mechanical,8.6,0,73,83,1,3,2,73.3,67.4,6.9,90,4.8,Yes,Yes,2,Tier2,Placed
6900,Male,EEE,8.5,0,74,88,1,3,0,71.0,60.6,7.4,88,4.7,Yes,Yes,4,Tier1,Placed
6901,Male,CSE,8.8,0,78,88,2,3,2,85.3,79.9,6.6,88,4.7,Yes,Yes,3,Tier2,Placed
6902,Male,CSE,8.0,0,55,66,1,1,0,49.5,36.8,2.3,79,3.8,No,No,0,None,NotPlaced
6903,Male,ECE,7.2,0,55,64,1,2,0,45.0,47.7,3.8,79,4.1,No,Yes,0,None,NotPlaced
6904,Male,IT,8.3,0,71,83,1,3,2,60.8,56.3,7.3,90,4.7,Yes,No,2,Tier3,Placed
6905,Male,ECE,8.2,0,71,68,1,3,0,60.1,44.3,4.2,79,4.6,No,Yes,0,None,NotPlaced
6906,Male,Civil,8.3,0,67,84,2,3,2,71.8,60.0,7.5,87,4.3,Yes,Yes,4,Tier1,Placed
6907,Male,ECE,7.3,0,66,66,1,1,0,25.1,26.6,2.5,73,4.0,No,Yes,0,None,NotPlaced
6908,Female,CSE,7.6,0,62,65,1,1,1,31.9,27.1,3.5,66,3.6,Yes,Yes,0,None,NotPlaced
6909,Female,Mechanical,7.8,1,55,62,1,2,0,49.4,40.6,3.0,81,4.8,No,Yes,0,None,NotPlaced
6910,Male,CSE,8.5,0,76,82,2,3,2,78.5,50.9,6.3,90,4.8,Yes,Yes,4,Tier1,Placed
6911,Male,Civil,7.9,1,55,66,1,2,0,55.4,41.4,4.1,90,4.2,Yes,Yes,0,None,NotPlaced
6912,Female,EEE,6.7,1,87,71,1,3,2,32.0,26.9,7.3,71,3.7,Yes,Yes,0,None,NotPlaced
6913,Male,Mechanical,8.8,0,73,83,2,3,2,82.3,60.5,7.7,83,4.1,Yes,Yes,3,Tier1,Placed
6914,Male,CSE,7.6,0,55,63,1,2,0,44.2,29.8,3.3,63,4.7,No,No,0,None,NotPlaced
6915,Male,CSE,8.2,0,84,82,2,3,2,68.1,64.3,8.3,90,4.8,Yes,Yes,4,Tier1,Placed
6916,Male,ECE,7.6,0,65,58,1,1,0,30.9,28.2,3.3,82,4.0,No,No,0,None,NotPlaced
6917,Male,ECE,6.5,0,60,75,1,1,1,20.0,37.6,2.1,70,3.5,No,Yes,0,None,NotPlaced
6918,Female,CSE,8.6,0,69,81,2,3,2,79.3,65.1,7.4,87,4.8,Yes,Yes,3,Tier2,Placed
6919,Male,Civil,7.9,1,79,88,0,3,2,47.8,49.9,5.3,90,4.5,Yes,No,4,Tier1,Placed
6920,Male,Mechanical,7.3,0,59,59,0,1,1,20.0,18.5,1.5,69,3.7,No,Yes,0,None,NotPlaced
6921,Female,ECE,8.2,0,56,61,1,1,0,46.8,34.6,1.7,79,4.6,Yes,No,0,None,NotPlaced
6922,Male,CSE,8.0,0,57,64,0,3,1,61.3,51.6,6.1,73,4.8,Yes,Yes,0,None,NotPlaced
6923,Male,EEE,8.3,0,73,84,2,3,2,56.0,57.7,7.5,90,4.8,Yes,Yes,3,Tier2,Placed
6924,Male,EEE,7.7,0,64,69,1,2,1,43.6,35.9,4.8,68,4.3,No,No,0,None,NotPlaced
6925,Male,ECE,6.5,0,59,69,1,1,1,20.0,23.2,2.8,63,4.5,No,No,0,None,NotPlaced
6926,Male,Mechanical,8.4,0,79,84,0,3,0,52.9,46.0,7.2,77,4.6,Yes,Yes,1,Tier3,Placed
6927,Male,CSE,6.6,0,57,88,1,3,2,29.9,27.9,7.5,86,4.4,Yes,Yes,2,Tier2,Placed
6928,Male,CSE,8.2,0,68,60,1,3,0,57.3,47.8,5.4,90,4.7,Yes,Yes,1,Tier3,Placed
6929,Female,CSE,6.6,0,64,69,1,2,1,20.0,12.0,2.7,66,4.8,No,No,0,None,NotPlaced
6930,Male,Mechanical,6.7,1,55,69,1,1,1,20.0,19.6,1.8,63,4.6,No,No,0,None,NotPlaced
6931,Male,ECE,7.6,1,58,66,0,1,1,24.4,29.1,2.6,76,3.8,No,No,0,None,NotPlaced
6932,Male,IT,8.1,0,66,67,2,1,0,44.0,39.6,2.6,71,3.4,Yes,No,0,None,NotPlaced
6933,Male,CSE,8.1,0,87,84,1,3,1,60.7,52.1,4.6,90,4.8,No,No,2,Tier2,Placed
6934,Male,CSE,7.6,0,57,68,1,1,0,46.1,44.9,1.3,76,3.9,No,Yes,2,Tier2,Placed
6935,Female,CSE,7.6,0,68,66,1,1,1,38.8,36.2,2.1,83,4.3,Yes,Yes,2,Tier2,Placed
6936,Male,ECE,6.5,1,55,66,1,1,0,20.0,21.3,1.3,80,4.4,Yes,Yes,0,None,NotPlaced
6937,Male,CSE,7.6,0,55,64,1,2,0,47.0,44.5,6.2,63,4.1,No,Yes,0,None,NotPlaced
6938,Female,IT,6.6,1,64,62,0,1,1,20.0,21.6,3.2,72,3.9,No,No,0,None,NotPlaced
6939,Male,Mechanical,8.0,0,77,82,0,2,1,47.6,38.4,3.0,78,4.2,Yes,Yes,0,None,NotPlaced
6940,Male,ECE,8.2,0,73,81,0,3,1,63.5,55.9,5.1,86,4.1,Yes,Yes,4,Tier1,Placed
6941,Female,EEE,6.5,0,56,62,1,2,0,25.1,23.9,3.2,74,4.6,No,Yes,1,Tier3,Placed
6942,Female,CSE,7.2,0,78,75,1,2,2,36.0,28.9,3.5,66,4.1,Yes,Yes,2,Tier3,Placed
6943,Female,ECE,6.5,0,56,71,1,1,0,20.0,21.7,4.4,72,4.0,No,Yes,0,None,NotPlaced
6944,Male,IT,8.2,0,77,80,2,3,2,80.3,65.3,5.2,86,4.5,No,No,0,None,NotPlaced
6945,Male,CSE,8.5,0,72,80,2,3,2,78.2,53.5,7.4,84,4.0,Yes,Yes,3,Tier2,Placed
6946,Female,CSE,7.5,0,55,67,0,3,1,42.4,39.5,6.5,79,4.4,Yes,Yes,0,None,NotPlaced
6947,Male,Mechanical,8.2,0,75,87,1,3,0,62.6,66.7,5.8,90,3.9,Yes,Yes,0,None,NotPlaced
6948,Male,Civil,6.7,0,82,73,1,1,1,20.0,13.5,4.0,82,4.4,Yes,Yes,0,None,NotPlaced
6949,Female,CSE,7.6,0,80,69,0,3,2,57.7,44.5,7.7,90,4.7,Yes,Yes,3,Tier2,Placed
6950,Male,IT,7.6,0,55,67,1,2,1,51.0,64.4,3.9,72,3.8,No,Yes,0,None,NotPlaced
6951,Female,Civil,7.5,0,59,63,1,1,1,33.4,22.8,4.4,67,3.8,No,No,0,None,NotPlaced
6952,Male,CSE,6.9,1,64,64,2,3,1,52.9,53.4,6.2,68,3.7,No,No,0,None,NotPlaced
6953,Male,EEE,6.7,0,78,85,2,3,0,41.2,33.9,5.5,76,4.2,No,Yes,0,None,NotPlaced
6954,Male,Civil,7.6,0,55,83,0,1,0,27.8,27.1,3.9,80,3.8,No,No,0,None,NotPlaced
6955,Female,Civil,8.1,0,72,88,1,3,0,65.5,52.5,7.4,86,4.5,Yes,Yes,3,Tier2,Placed
6956,Male,IT,8.1,0,71,87,2,3,2,68.0,59.1,8.6,90,4.6,Yes,Yes,4,Tier1,Placed
6957,Male,CSE,7.4,0,66,68,0,2,1,38.2,21.0,5.0,77,4.8,Yes,Yes,0,None,NotPlaced
6958,Female,CSE,8.4,0,73,85,1,3,2,60.2,51.7,4.0,90,4.3,Yes,Yes,2,Tier2,Placed
6959,Female,Mechanical,8.0,0,72,65,0,1,0,33.9,27.9,0.4,82,4.3,No,Yes,0,None,NotPlaced
6960,Female,Mechanical,7.5,0,69,61,1,1,1,40.4,19.3,3.1,66,4.4,No,No,0,None,NotPlaced
6961,Male,ECE,8.3,1,82,83,2,3,2,78.5,72.0,6.4,90,4.7,Yes,Yes,4,Tier1,Placed
6962,Male,ECE,8.8,0,69,72,1,3,0,82.1,48.3,6.3,86,4.6,No,Yes,3,Tier1,Placed
6963,Female,Mechanical,6.5,0,59,62,1,3,1,40.1,51.6,7.1,70,4.1,No,No,0,None,NotPlaced
6964,Male,ECE,7.5,0,68,65,1,1,1,35.9,37.9,3.2,87,4.7,Yes,Yes,2,Tier2,Placed
6965,Male,EEE,8.2,0,81,82,2,3,2,70.5,46.6,6.1,90,4.8,Yes,Yes,1,Tier3,Placed
6966,Male,EEE,6.5,0,81,65,1,1,1,20.0,30.1,2.0,60,3.8,No,Yes,0,None,NotPlaced
6967,Female,ECE,6.8,2,73,73,1,2,0,24.1,17.6,5.1,75,4.3,Yes,Yes,0,None,NotPlaced
6968,Male,CSE,8.4,0,86,82,2,3,2,62.1,45.2,6.6,82,4.7,Yes,Yes,1,Tier3,Placed
6969,Female,EEE,8.4,0,82,62,0,3,2,60.4,36.0,5.6,90,4.8,Yes,Yes,3,Tier2,Placed
6970,Male,IT,7.9,0,63,62,1,1,0,30.7,20.5,1.6,66,4.5,No,No,0,None,NotPlaced
6971,Male,IT,7.8,0,73,88,0,2,1,47.4,34.6,4.9,82,4.4,Yes,Yes,1,Tier3,Placed
6972,Male,Mechanical,7.3,0,80,71,1,2,0,38.9,40.5,2.6,75,3.9,No,Yes,0,None,NotPlaced
6973,Male,ECE,8.0,0,84,87,2,2,2,45.9,49.6,4.1,90,4.8,Yes,Yes,2,Tier2,Placed
6974,Male,Civil,6.8,1,65,63,0,1,0,20.0,11.5,1.3,82,4.0,No,Yes,1,Tier3,Placed
6975,Male,CSE,8.2,0,83,83,2,3,2,77.8,64.7,5.1,90,4.5,Yes,Yes,3,Tier2,Placed
6976,Male,EEE,6.7,1,59,64,1,2,1,24.4,8.6,4.1,69,4.0,No,Yes,0,None,NotPlaced
6977,Female,CSE,8.5,0,90,86,2,3,2,69.0,58.6,7.2,90,4.7,Yes,Yes,3,Tier2,Placed
6978,Female,Mechanical,7.4,2,55,64,1,1,1,22.1,38.5,2.5,64,4.3,Yes,Yes,0,None,NotPlaced
6979,Female,CSE,7.6,0,67,73,0,2,0,29.2,12.9,2.6,74,4.1,No,Yes,0,None,NotPlaced
6980,Male,ECE,8.5,0,55,86,1,3,2,71.7,49.4,6.4,81,4.2,No,Yes,0,None,NotPlaced
6981,Male,Mechanical,6.5,0,66,69,1,1,0,20.0,25.3,2.5,61,4.1,No,No,0,None,NotPlaced
6982,Male,IT,7.9,0,66,57,2,1,0,44.2,44.3,3.1,73,4.4,Yes,No,2,Tier2,Placed
6983,Female,Civil,8.3,0,79,88,1,3,2,62.9,44.1,7.0,84,4.4,Yes,Yes,1,Tier3,Placed
6984,Female,EEE,8.6,0,71,79,1,3,2,70.3,69.1,7.6,90,4.8,Yes,Yes,3,Tier1,Placed
6985,Female,IT,8.2,0,71,85,2,2,0,53.9,39.3,3.9,90,4.2,No,Yes,1,Tier3,Placed
6986,Male,CSE,7.0,1,74,65,1,1,0,24.6,37.1,1.1,72,4.4,No,Yes,0,None,NotPlaced
6987,Male,IT,7.6,0,55,58,0,1,1,22.9,25.5,1.9,64,4.1,No,No,0,None,NotPlaced
6988,Male,IT,6.7,0,59,73,1,2,0,21.2,32.2,3.6,80,3.5,No,No,0,None,NotPlaced
6989,Male,Mechanical,6.8,1,80,64,1,2,0,32.1,33.4,4.9,88,4.8,Yes,Yes,3,Tier2,Placed
6990,Male,Civil,8.0,0,70,84,2,3,1,65.9,59.2,7.9,87,4.3,Yes,No,0,None,NotPlaced
6991,Female,CSE,8.0,0,66,79,1,3,2,62.4,57.5,5.8,90,4.8,Yes,Yes,0,None,NotPlaced
6992,Male,IT,7.8,0,55,87,1,2,1,57.8,56.2,5.2,73,4.0,Yes,Yes,0,None,NotPlaced
6993,Male,ECE,7.9,1,71,68,1,2,1,48.7,39.9,2.7,68,4.0,No,Yes,0,None,NotPlaced
6994,Male,CSE,7.9,0,68,74,1,2,0,49.1,33.7,4.1,73,4.5,Yes,No,2,Tier2,Placed
6995,Female,IT,7.5,0,64,82,1,2,1,39.7,33.8,5.6,74,4.0,No,Yes,2,Tier3,Placed
6996,Male,IT,7.6,0,55,83,1,3,1,48.8,36.0,6.5,80,4.3,No,Yes,0,None,NotPlaced
6997,Female,IT,8.6,0,84,85,2,3,2,70.9,52.9,7.2,90,4.8,Yes,Yes,0,None,NotPlaced
6998,Female,ECE,7.7,1,71,83,1,3,3,53.4,57.7,5.3,79,3.6,Yes,Yes,0,None,NotPlaced
6999,Male,EEE,8.1,0,55,73,1,3,2,62.8,56.6,5.8,85,4.8,No,Yes,1,Tier3,Placed
7000,Male,CSE,7.1,0,76,64,1,2,1,35.1,35.3,1.9,68,4.2,No,No,0,None,NotPlaced
7001,Male,EEE,8.2,0,77,72,0,2,0,50.3,51.5,5.0,86,4.5,Yes,Yes,2,Tier2,Placed
7002,Male,ECE,8.4,0,73,73,1,3,1,71.6,61.8,5.8,75,4.3,Yes,No,0,None,NotPlaced
7003,Female,Mechanical,7.3,1,67,73,1,2,1,37.1,47.7,4.6,76,4.7,No,Yes,0,None,NotPlaced
7004,Female,IT,8.8,0,71,84,2,3,2,78.0,45.9,7.2,90,4.8,Yes,Yes,2,Tier3,Placed
7005,Male,Mechanical,7.4,0,55,65,1,1,0,26.4,17.5,0.8,78,3.8,No,Yes,0,None,NotPlaced
7006,Male,Mechanical,7.7,0,70,67,1,3,2,45.3,33.7,6.4,84,4.8,No,Yes,0,None,NotPlaced
7007,Male,IT,7.7,1,55,70,0,2,1,47.3,28.5,6.1,71,4.4,No,Yes,0,None,NotPlaced
7008,Male,ECE,6.5,1,87,67,2,3,0,30.5,29.2,5.8,77,4.3,No,Yes,0,None,NotPlaced
7009,Male,Mechanical,8.1,0,78,79,2,1,3,45.4,40.2,3.9,79,4.0,Yes,Yes,3,Tier1,Placed
7010,Male,EEE,6.5,1,58,61,0,1,2,20.0,36.2,0.0,71,3.2,No,No,0,None,NotPlaced
7011,Male,Mechanical,8.4,0,74,81,1,3,2,65.6,61.3,7.5,90,4.8,Yes,Yes,4,Tier1,Placed
7012,Female,Mechanical,6.5,0,59,69,0,1,0,20.0,15.8,1.4,65,4.5,No,No,0,None,NotPlaced
7013,Male,ECE,7.6,0,56,70,1,1,0,33.4,34.9,1.7,84,3.7,No,No,0,None,NotPlaced
7014,Male,CSE,8.1,0,55,79,1,3,0,74.2,45.0,7.6,85,3.7,Yes,Yes,1,Tier3,Placed
7015,Male,IT,6.6,2,60,71,0,1,0,20.0,21.5,2.8,71,3.8,Yes,Yes,0,None,NotPlaced
7016,Female,Civil,7.8,0,55,66,1,1,1,49.3,42.1,0.4,76,3.8,No,Yes,0,None,NotPlaced
7017,Male,IT,7.9,0,88,84,2,3,0,66.5,47.4,8.5,90,4.8,Yes,Yes,2,Tier3,Placed
7018,Male,CSE,7.3,2,64,59,1,1,0,30.8,26.5,0.5,73,3.8,No,No,0,None,NotPlaced
7019,Male,EEE,7.4,0,55,71,1,2,1,46.9,33.3,3.2,67,3.1,No,Yes,0,None,NotPlaced
7020,Female,EEE,8.2,0,67,83,0,3,2,63.6,45.2,7.1,90,4.7,Yes,Yes,3,Tier2,Placed
7021,Male,IT,6.6,0,59,63,1,1,0,20.0,25.1,2.1,63,3.8,No,No,0,None,NotPlaced
7022,Female,IT,8.1,0,76,71,2,3,2,77.6,69.9,7.4,81,4.5,Yes,Yes,2,Tier3,Placed
7023,Female,IT,8.3,0,58,87,2,1,2,51.5,47.2,3.1,79,4.2,Yes,Yes,3,Tier1,Placed
7024,Female,CSE,7.3,0,67,67,0,1,0,20.0,16.8,4.1,70,4.4,Yes,No,0,None,NotPlaced
7025,Male,EEE,8.3,0,82,81,1,2,0,53.6,39.8,5.5,84,4.2,Yes,Yes,4,Tier1,Placed
7026,Male,IT,6.8,2,64,64,1,1,0,27.8,21.6,0.8,60,3.7,No,No,0,None,NotPlaced
7027,Male,Mechanical,6.5,1,55,62,1,1,0,20.3,18.3,0.0,65,3.7,No,No,0,None,NotPlaced
7028,Female,EEE,8.5,0,55,84,2,3,1,71.4,51.0,6.2,89,4.5,No,No,1,Tier3,Placed
7029,Male,EEE,6.5,2,74,59,2,1,2,20.0,29.0,3.5,73,4.2,No,No,0,None,NotPlaced
7030,Male,IT,8.3,0,83,67,1,1,0,48.0,38.2,1.7,69,4.8,Yes,No,3,Tier2,Placed
7031,Female,ECE,6.5,1,55,65,1,1,1,20.0,26.9,1.0,75,4.5,No,No,0,None,NotPlaced
7032,Male,IT,7.8,0,81,67,1,1,1,36.5,22.5,2.4,90,3.9,No,Yes,1,Tier3,Placed
7033,Male,IT,7.5,0,74,86,1,1,0,27.7,21.5,3.5,85,4.1,Yes,Yes,0,None,NotPlaced
7034,Male,Mechanical,7.4,0,55,71,1,3,1,39.0,41.2,7.1,78,3.9,No,Yes,0,None,NotPlaced
7035,Male,ECE,7.6,0,80,82,1,3,0,60.4,56.6,8.6,81,4.3,Yes,Yes,1,Tier3,Placed
7036,Female,EEE,8.3,0,75,73,1,2,2,53.6,35.0,5.2,79,4.6,Yes,Yes,3,Tier2,Placed
7037,Male,CSE,6.5,0,55,67,0,1,0,20.0,23.2,1.1,75,4.2,No,No,0,None,NotPlaced
7038,Male,CSE,7.8,0,65,61,1,3,1,53.9,46.7,5.1,70,4.3,No,No,0,None,NotPlaced
7039,Male,Civil,7.5,0,65,68,1,2,0,35.3,27.1,3.5,90,4.6,No,Yes,0,None,NotPlaced
7040,Female,EEE,7.3,2,55,74,1,2,1,39.5,36.4,5.0,66,3.7,No,No,0,None,NotPlaced
7041,Female,IT,8.6,0,80,87,1,3,2,69.0,42.0,6.5,70,4.3,Yes,Yes,3,Tier2,Placed
7042,Male,ECE,7.6,0,56,72,1,2,0,42.0,29.8,6.0,87,4.2,Yes,Yes,0,None,NotPlaced
7043,Male,IT,7.4,0,55,69,1,3,0,47.7,45.7,4.5,83,4.7,No,Yes,0,None,NotPlaced
7044,Male,EEE,7.9,0,90,86,1,3,2,52.9,44.7,7.3,83,4.7,Yes,Yes,3,Tier2,Placed
7045,Female,CSE,8.6,0,82,85,1,3,2,62.9,52.4,6.2,86,4.7,Yes,Yes,3,Tier1,Placed
7046,Male,ECE,7.9,0,70,86,2,3,2,61.7,49.9,7.5,90,4.8,Yes,Yes,2,Tier2,Placed
7047,Female,EEE,6.5,0,64,69,1,1,1,20.0,23.8,1.7,61,4.2,No,Yes,0,None,NotPlaced
7048,Male,Mechanical,7.8,0,78,85,2,3,2,55.5,51.0,7.8,83,4.7,Yes,Yes,1,Tier3,Placed
7049,Male,ECE,6.7,1,63,68,0,1,0,20.0,26.5,1.6,68,3.5,No,No,0,None,NotPlaced
7050,Male,CSE,7.7,1,68,69,1,2,0,52.5,45.2,5.0,83,4.0,Yes,Yes,0,None,NotPlaced
7051,Female,ECE,8.0,0,64,88,2,2,0,55.6,43.4,5.8,84,4.7,Yes,Yes,2,Tier2,Placed
7052,Male,CSE,6.5,0,67,65,1,1,0,20.0,16.4,1.9,76,3.7,No,No,0,None,NotPlaced
7053,Female,CSE,7.9,0,78,84,2,3,2,62.3,43.3,7.1,90,4.5,Yes,No,0,None,NotPlaced
7054,Male,CSE,7.9,0,88,72,1,1,2,37.6,29.8,2.8,74,3.5,No,No,0,None,NotPlaced
7055,Male,ECE,8.2,0,65,66,2,3,2,63.0,47.1,5.9,87,4.8,No,Yes,3,Tier1,Placed
7056,Male,CSE,6.5,0,66,85,2,1,2,20.0,34.5,0.4,85,4.7,No,Yes,0,None,NotPlaced
7057,Female,IT,7.9,0,70,83,2,3,2,63.8,44.4,6.4,90,4.8,Yes,Yes,4,Tier1,Placed
7058,Male,Mechanical,7.6,0,81,78,1,2,1,46.8,47.5,2.1,72,4.0,No,Yes,0,None,NotPlaced
7059,Female,EEE,7.6,0,59,63,1,1,1,39.0,31.5,1.8,70,3.9,No,Yes,0,None,NotPlaced
7060,Female,CSE,7.5,0,55,64,1,1,1,31.1,26.4,3.5,70,4.0,Yes,Yes,0,None,NotPlaced
7061,Female,IT,7.3,0,55,72,2,2,1,47.5,43.3,4.1,76,3.8,No,Yes,2,Tier2,Placed
7062,Male,ECE,7.8,0,55,66,0,1,0,35.5,19.9,3.4,71,4.3,No,No,0,None,NotPlaced
7063,Female,Mechanical,8.1,0,75,83,1,1,1,45.4,32.9,4.3,83,4.7,Yes,Yes,0,None,NotPlaced
7064,Female,CSE,6.9,0,55,70,0,2,2,20.0,10.8,5.3,75,4.3,Yes,Yes,0,None,NotPlaced
7065,Male,Mechanical,6.8,0,64,68,0,1,0,20.0,18.0,0.6,78,4.7,Yes,Yes,0,None,NotPlaced
7066,Male,EEE,6.9,0,58,62,1,1,1,20.0,12.1,2.7,60,3.3,No,No,0,None,NotPlaced
7067,Male,ECE,7.6,0,61,75,1,3,0,54.1,55.8,6.2,82,4.8,Yes,Yes,2,Tier2,Placed
7068,Male,Mechanical,8.5,0,83,86,2,3,2,74.5,55.6,7.9,90,4.8,Yes,Yes,3,Tier2,Placed
7069,Male,ECE,8.5,0,81,84,0,3,2,58.6,28.9,7.3,77,4.8,Yes,Yes,3,Tier2,Placed
7070,Male,Mechanical,7.8,0,65,66,1,1,1,40.5,32.3,3.7,74,3.4,Yes,Yes,0,None,NotPlaced
7071,Male,IT,8.0,0,78,85,1,3,2,51.9,49.8,7.5,78,4.2,Yes,No,0,None,NotPlaced
7072,Male,EEE,7.4,0,55,70,1,1,0,25.8,37.3,4.4,69,3.6,No,Yes,0,None,NotPlaced
7073,Male,EEE,7.4,0,55,64,1,2,1,35.4,29.9,4.5,77,4.3,No,Yes,0,None,NotPlaced
7074,Male,CSE,8.7,0,83,88,1,3,1,75.7,57.0,5.7,90,4.7,Yes,Yes,4,Tier1,Placed
7075,Male,ECE,8.1,0,55,68,1,2,1,60.0,48.8,5.1,77,4.4,No,Yes,0,None,NotPlaced
7076,Male,CSE,8.5,0,80,83,1,2,2,58.1,52.1,4.6,90,4.8,Yes,Yes,4,Tier1,Placed
7077,Male,CSE,8.0,0,55,74,0,1,1,44.6,29.9,3.3,86,4.0,No,Yes,0,None,NotPlaced
7078,Male,IT,8.0,0,74,87,2,3,2,64.2,51.1,8.5,90,4.7,Yes,Yes,0,None,NotPlaced
7079,Male,ECE,8.5,0,81,82,2,2,1,67.2,54.5,5.6,87,4.4,Yes,Yes,2,Tier2,Placed
7080,Female,Mechanical,7.6,0,83,69,1,3,0,50.7,43.1,4.7,81,4.2,No,Yes,3,Tier2,Placed
7081,Male,IT,7.8,2,57,82,1,3,0,54.0,43.5,6.5,76,4.7,Yes,Yes,2,Tier2,Placed
7082,Female,ECE,8.8,0,78,85,0,3,0,72.2,51.2,8.3,90,4.4,Yes,Yes,0,None,NotPlaced
7083,Male,CSE,6.5,0,55,67,1,3,1,32.7,33.4,8.0,87,4.7,No,Yes,0,None,NotPlaced
7084,Male,Mechanical,7.7,0,76,80,0,3,0,43.6,38.3,7.1,90,4.8,Yes,Yes,0,None,NotPlaced
7085,Male,EEE,6.7,0,69,70,1,1,1,20.0,20.6,2.7,77,4.7,Yes,No,0,None,NotPlaced
7086,Male,EEE,7.6,0,66,73,1,2,0,51.3,34.2,2.8,77,4.0,No,Yes,0,None,NotPlaced
7087,Female,Mechanical,7.4,0,58,66,0,1,0,26.9,30.9,1.8,77,3.8,Yes,Yes,0,None,NotPlaced
7088,Male,CSE,8.3,0,77,86,2,3,2,71.4,50.5,7.2,90,4.8,Yes,Yes,2,Tier2,Placed
7089,Male,ECE,7.6,0,55,82,1,1,0,40.8,48.8,3.7,81,4.2,Yes,No,0,None,NotPlaced
7090,Male,Civil,7.6,1,74,86,1,2,1,40.5,27.0,3.5,90,3.8,Yes,Yes,0,None,NotPlaced
7091,Male,CSE,8.0,0,85,88,0,3,2,53.8,51.0,7.8,81,4.5,Yes,Yes,4,Tier1,Placed
7092,Female,ECE,7.8,0,63,88,1,2,0,51.1,27.3,6.4,76,4.0,Yes,Yes,0,None,NotPlaced
7093,Female,Mechanical,8.5,0,70,83,0,2,0,62.2,33.5,5.6,89,4.5,Yes,Yes,0,None,NotPlaced
7094,Male,IT,7.5,0,58,65,1,1,0,21.2,18.2,3.7,87,4.6,No,No,3,Tier2,Placed
7095,Male,Mechanical,6.5,0,61,66,0,1,0,20.0,1.9,2.4,66,3.5,No,No,0,None,NotPlaced
7096,Male,Civil,7.1,0,78,62,1,1,2,20.0,26.4,3.4,73,4.2,Yes,No,0,None,NotPlaced
7097,Female,EEE,8.2,0,84,88,2,3,2,67.4,55.1,7.3,90,4.8,Yes,Yes,2,Tier3,Placed
7098,Male,IT,6.8,0,55,71,0,1,0,20.0,32.9,3.4,86,4.0,No,No,0,None,NotPlaced
7099,Male,IT,7.6,1,60,83,1,3,2,54.3,44.8,7.5,90,4.8,Yes,Yes,0,None,NotPlaced
